Surface,Round,Winner,Loser,WRank,LRank,WPts,LPts,Year,Fit
Hard,Quarterfinals,Radwanska A.,Wickmayer Y.,4,72,5750,837,2014,1
Hard,Semifinals,Kerber A.,Jankovic J.,9,8,4030,4310,2014,1
Hard,Semifinals,Halep S.,Radwanska A.,10,4,3760,5750,2014,1
Hard,The Final,Halep S.,Kerber A.,10,9,3760,4030,2014,1
Hard,1st Round,Safarova L.,Stephens S.,28,18,1820,2415,2014,1
Hard,1st Round,Makarova E.,Kleybanova A.,24,143,2011,443,2014,1
Hard,1st Round,Suarez Navarro C.,Petrova N.,16,117,2685,540,2014,1
Hard,1st Round,Williams V.,Vesnina E.,44,33,1237,1465,2014,1
Hard,1st Round,Cirstea S.,Vinci R.,27,14,1940,3020,2014,1
Hard,1st Round,Cornet A.,Halep S.,26,9,1985,4435,2014,1
Hard,1st Round,Jankovic J.,Zanevska M.,7,121,4535,520,2014,1
Hard,1st Round,Wozniacki C.,Lisicki S.,11,15,3200,2820,2014,1
Hard,1st Round,Beck A.,Stosur S.,50,17,1131,2605,2014,1
Hard,1st Round,Pennetta F.,Kanepi K.,22,25,2165,1991,2014,1
Hard,1st Round,Ivanovic A.,Kerber A.,12,8,3155,4490,2014,1
Hard,1st Round,Flipkens K.,Pliskova Ka.,20,51,2295,1128,2014,1
Hard,2nd Round,Williams S.,Makarova E.,1,24,12380,2011,2014,1
Hard,2nd Round,Pennetta F.,Radwanska A.,22,3,2165,5705,2014,1
Hard,2nd Round,Wozniacki C.,Beck A.,11,50,3200,1131,2014,1
Hard,2nd Round,Williams V.,Ivanovic A.,44,12,1237,3155,2014,1
Hard,2nd Round,Jankovic J.,Safarova L.,7,28,4535,1820,2014,1
Hard,2nd Round,Cornet A.,Flipkens K.,26,20,1985,2295,2014,1
Hard,2nd Round,Cirstea S.,Errani S.,27,10,1940,4390,2014,1
Hard,2nd Round,Suarez Navarro C.,Kvitova P.,16,6,2685,4710,2014,1
Hard,Quarterfinals,Williams V.,Pennetta F.,44,22,1237,2165,2014,1
Hard,Quarterfinals,Wozniacki C.,Cirstea S.,11,27,3200,1940,2014,1
Hard,Quarterfinals,Williams S.,Jankovic J.,1,7,12380,4535,2014,1
Hard,Quarterfinals,Cornet A.,Suarez Navarro C.,26,16,1985,2685,2014,1
Hard,Semifinals,Williams V.,Wozniacki C.,44,11,1237,3200,2014,1
Hard,Semifinals,Cornet A.,Williams S.,26,1,1985,12380,2014,1
Clay,1st Round,Soler Espinosa S.,Pigossi L.,77,264,792,197,2014,1
Clay,1st Round,Van Uytvanck A.,Larsson J.,112,83,566,735,2014,1
Clay,1st Round,Burnett N.,Torro Flor M.T.,160,63,400,920,2014,1
Clay,1st Round,Bertens K.,Kovinic D.,125,161,503,398,2014,1
Clay,1st Round,Piter K.,Haddad Maia B.,110,287,583,169,2014,1
Clay,1st Round,Ormaechea P.,Gibbs N.,65,189,902,320,2014,1
Clay,1st Round,Scheepers C.,Babos T.,78,92,785,686,2014,1
Clay,1st Round,Pfizenmaier D.,Zahlavova Strycova B.,88,68,706,851,2014,1
Clay,1st Round,Zakopalova K.,Duque Marino M.,35,108,1400,591,2014,1
Clay,1st Round,Dominguez Lino L.,Schiavone F.,70,43,847,1255,2014,1
Clay,1st Round,Begu I.,King V.,145,69,438,847,2014,1
Clay,1st Round,Mayr P.,Shvedova Y.,81,79,760,771,2014,1
Clay,1st Round,Friedsam A.L.,Kichenok N.,111,104,571,603,2014,1
Clay,1st Round,Nara K.,Hsieh S.W.,62,96,922,668,2014,1
Clay,2nd Round,Ormaechea P.,Bertens K.,65,125,902,503,2014,1
Clay,2nd Round,Piter K.,Pfizenmaier D.,110,88,583,706,2014,1
Clay,2nd Round,Burnett N.,Van Uytvanck A.,160,112,400,566,2014,1
Clay,2nd Round,Zakopalova K.,Soler Espinosa S.,35,77,1400,792,2014,1
Clay,2nd Round,Nara K.,Friedsam A.L.,62,111,922,571,2014,1
Clay,2nd Round,Dominguez Lino L.,Scheepers C.,70,78,847,785,2014,1
Clay,2nd Round,Pereira T.,Mayr P.,98,81,648,760,2014,1
Clay,Quarterfinals,Nara K.,Dominguez Lino L.,62,70,922,847,2014,1
Clay,Quarterfinals,Pereira T.,Begu I.,98,145,648,438,2014,1
Clay,Quarterfinals,Zakopalova K.,Piter K.,35,110,1400,583,2014,1
Clay,Quarterfinals,Burnett N.,Ormaechea P.,160,65,400,902,2014,1
Clay,Semifinals,Nara K.,Burnett N.,62,160,922,400,2014,1
Clay,Semifinals,Zakopalova K.,Pereira T.,35,98,1400,648,2014,1
Clay,The Final,Nara K.,Zakopalova K.,62,35,922,1400,2014,1
Clay,1st Round,Mchale C.,Mladenovic K.,70,76,836,800,2014,1
Clay,1st Round,Tomljanovic A.,Rybarikova M.,74,35,808,1425,2014,1
Clay,1st Round,Date Krumm K.,Voegele S.,95,52,652,1125,2014,1
Clay,1st Round,Jovanovski B.,Black T.A.,42,933,1265,14,2014,1
Clay,1st Round,Erakovic M.,Sanchez A.S.,69,319,838,145,2014,1
Clay,1st Round,Zhang S.,Keys M.,50,38,1173,1335,2014,1
Clay,1st Round,Cibulkova D.,Radwanska U.,13,55,3056,1081,2014,1
Clay,1st Round,Wickmayer Y.,Tsurenko L.,57,140,997,446,2014,1
Clay,1st Round,Wozniak A.,Barty A.,268,154,192,418,2014,1
Clay,1st Round,Kanepi K.,Cepelova J.,26,65,1991,854,2014,1
Clay,1st Round,Fichman S.,Meusburger Y.,108,39,596,1307,2014,1
Clay,1st Round,Bouchard E.,Peer S.,19,85,2365,728,2014,1
Clay,1st Round,Garcia C.,Dominguez Lino L.,89,63,701,877,2014,1
Clay,1st Round,Goerges J.,Zacarias M.,88,365,706,114,2014,1
Clay,1st Round,Arruabarrena L.,Voskoboeva G.,147,60,429,942,2014,1
Clay,2nd Round,Mchale C.,Date Krumm K.,70,95,836,652,2014,1
Clay,2nd Round,Garcia C.,Fichman S.,89,108,701,596,2014,1
Clay,2nd Round,Zhang S.,Wozniak A.,50,268,1173,192,2014,1
Clay,2nd Round,Bouchard E.,Arruabarrena L.,19,147,2365,429,2014,1
Clay,2nd Round,Kanepi K.,Goerges J.,26,88,1991,706,2014,1
Clay,Quarterfinals,Zhang S.,Tomljanovic A.,50,74,1173,808,2014,1
Clay,Quarterfinals,Cibulkova D.,Erakovic M.,13,69,3056,838,2014,1
Clay,Quarterfinals,Mchale C.,Kanepi K.,70,26,836,1991,2014,1
Clay,Quarterfinals,Garcia C.,Bouchard E.,89,19,701,2365,2014,1
Clay,Semifinals,Cibulkova D.,Zhang S.,13,50,3056,1173,2014,1
Clay,Semifinals,Mchale C.,Garcia C.,70,89,836,701,2014,1
Clay,The Final,Cibulkova D.,Mchale C.,13,70,3056,836,2014,1
Hard,1st Round,Muguruza G.,King V.,36,68,1413,847,2014,1
Hard,1st Round,Scheepers C.,Glushko J.,77,90,795,693,2014,1
Hard,1st Round,Shvedova Y.,Soler Espinosa S.,79,75,771,802,2014,1
Hard,1st Round,Zahlavova Strycova B.,Schiavone F.,67,43,851,1255,2014,1
Hard,1st Round,Niculescu M.,Schmiedlova A.,53,72,1115,822,2014,1
Hard,1st Round,Cadantu A.,Ce G.,62,293,898,168,2014,1
Hard,1st Round,Suarez Navarro C.,Babos T.,15,94,2725,657,2014,1
Hard,1st Round,Ormaechea P.,Haddad Maia B.,81,287,762,170,2014,1
Hard,1st Round,Bertens K.,Karatantcheva S.,119,161,532,403,2014,1
Hard,1st Round,Kovinic D.,Goncalves P.C.,159,302,408,156,2014,1
Hard,1st Round,Van Uytvanck A.,Hsieh S.W.,104,100,610,621,2014,1
Hard,1st Round,Dulgheru A.,Duque Marino M.,141,110,446,579,2014,1
Hard,1st Round,Zakopalova K.,Vekic D.,32,105,1525,606,2014,1
Hard,1st Round,Lim A.,Larsson J.,150,83,423,735,2014,1
Hard,2nd Round,Cadantu A.,Pfizenmaier D.,62,84,898,730,2014,1
Hard,2nd Round,Shvedova Y.,Zahlavova Strycova B.,79,67,771,851,2014,1
Hard,2nd Round,Muguruza G.,Scheepers C.,36,77,1413,795,2014,1
Hard,2nd Round,Van Uytvanck A.,Ormaechea P.,104,81,610,762,2014,1
Hard,2nd Round,Zakopalova K.,Lim A.,32,150,1525,423,2014,1
Hard,2nd Round,Dulgheru A.,Pereira T.,141,103,446,612,2014,1
Hard,2nd Round,Niculescu M.,Kovinic D.,53,159,1115,408,2014,1
Hard,2nd Round,Suarez Navarro C.,Bertens K.,15,119,2725,532,2014,1
Hard,Quarterfinals,Shvedova Y.,Cadantu A.,79,62,771,898,2014,1
Hard,Quarterfinals,Zakopalova K.,Dulgheru A.,32,141,1525,446,2014,1
Hard,Quarterfinals,Muguruza G.,Van Uytvanck A.,36,104,1413,610,2014,1
Hard,Quarterfinals,Suarez Navarro C.,Niculescu M.,15,53,2725,1115,2014,1
Hard,Semifinals,Muguruza G.,Shvedova Y.,36,79,1413,771,2014,1
Hard,Semifinals,Zakopalova K.,Suarez Navarro C.,32,15,1525,2725,2014,1
Hard,The Final,Zakopalova K.,Muguruza G.,32,36,1525,1413,2014,1
Hard,1st Round,Peng S.,Zvonareva V.,40,634,1270,41,2014,1
Hard,1st Round,Rogers S.,Cetkovska P.,114,90,548,688,2014,1
Hard,1st Round,Beck A.,Voegele S.,48,50,1175,1125,2014,1
Hard,1st Round,Soler Espinosa S.,Petrova N.,89,153,692,421,2014,1
Hard,1st Round,Jovanovski B.,Riske A.,41,45,1265,1200,2014,1
Hard,1st Round,Wickmayer Y.,Schmiedlova A.,56,73,997,822,2014,1
Hard,1st Round,Davis L.,Chan Y.J.,66,342,875,123,2014,1
Hard,1st Round,Watson H.,Bencic B.,134,146,465,449,2014,1
Hard,1st Round,Keys M.,Pironkova T.,38,46,1335,1195,2014,1
Hard,1st Round,Shvedova Y.,Scheepers C.,64,74,880,795,2014,1
Hard,1st Round,Mladenovic K.,Zhang S.,91,42,683,1253,2014,1
Hard,1st Round,Fichman S.,Peer S.,97,82,634,728,2014,1
Hard,1st Round,Dellacqua C.,Mchale C.,78,55,765,1015,2014,1
Hard,1st Round,Lepchenko V.,Van Uytvanck A.,51,93,1111,678,2014,1
Hard,1st Round,Townsend T.,Knapp K.,337,49,125,1167,2014,1
Hard,1st Round,Zheng J.,Ormaechea P.,58,76,964,791,2014,1
Hard,1st Round,Pliskova Ka.,Larcherde Brito M.,67,123,873,497,2014,1
Hard,1st Round,Wozniak A.,Radwanska U.,241,53,231,1081,2014,1
Hard,1st Round,Goerges J.,Cepelova J.,86,75,706,794,2014,1
Hard,1st Round,Tomljanovic A.,Dominguez Lino L.,68,70,866,827,2014,1
Hard,1st Round,Kleybanova A.,Duval V.,142,139,454,456,2014,1
Hard,1st Round,Giorgi C.,Petkovic A.,79,37,753,1360,2014,1
Hard,1st Round,Schiavone F.,Barthel M.,44,71,1215,824,2014,1
Hard,1st Round,Torro Flor M.T.,Voskoboeva G.,72,60,822,942,2014,1
Hard,1st Round,Vekic D.,Rogowska O.,103,130,606,477,2014,1
Hard,1st Round,Niculescu M.,Erakovic M.,63,62,895,897,2014,1
Hard,1st Round,Svitolina E.,Puig M.,43,57,1233,995,2014,1
Hard,1st Round,Vandeweghe C.,Cadantu A.,108,59,572,950,2014,1
Hard,1st Round,Garcia C.,Mattek-Sands B.,77,52,781,1099,2014,1
Hard,1st Round,Zahlavova Strycova B.,King V.,65,69,880,847,2014,1
Hard,2nd Round,Lepchenko V.,Hantuchova D.,51,34,1111,1482,2014,1
Hard,2nd Round,Rybarikova M.,Rogers S.,36,114,1385,548,2014,1
Hard,2nd Round,Cornet A.,Soler Espinosa S.,23,89,2160,692,2014,1
Hard,2nd Round,Radwanska A.,Watson H.,3,134,5705,465,2014,1
Hard,2nd Round,Errani S.,Fichman S.,10,97,4015,634,2014,1
Hard,2nd Round,Safarova L.,Wickmayer Y.,28,56,1820,997,2014,1
Hard,2nd Round,Suarez Navarro C.,Mladenovic K.,16,91,2635,683,2014,1
Hard,2nd Round,Bouchard E.,Peng S.,19,40,2379,1270,2014,1
Hard,2nd Round,Vinci R.,Keys M.,14,38,2940,1335,2014,1
Hard,2nd Round,Halep S.,Nara K.,7,47,4435,1190,2014,1
Hard,2nd Round,Wozniacki C.,Jovanovski B.,12,41,3185,1265,2014,1
Hard,2nd Round,Shvedova Y.,Kanepi K.,64,26,880,2035,2014,1
Hard,2nd Round,Jankovic J.,Meusburger Y.,8,39,4380,1307,2014,1
Hard,2nd Round,Davis L.,Azarenka V.,66,4,875,5681,2014,1
Hard,2nd Round,Pliskova Ka.,Zakopalova K.,67,29,873,1745,2014,1
Hard,2nd Round,Li N.,Zheng J.,2,58,6795,964,2014,1
Hard,2nd Round,Makarova E.,Niculescu M.,24,63,2065,895,2014,1
Hard,2nd Round,Pavlyuchenkova A.,Garcia C.,22,77,2180,781,2014,1
Hard,2nd Round,Kuznetsova S.,Zahlavova Strycova B.,30,65,1598,880,2014,1
Hard,2nd Round,Kvitova P.,Vandeweghe C.,9,108,4365,572,2014,1
Hard,2nd Round,Stosur S.,Schiavone F.,17,44,2605,1215,2014,1
Hard,2nd Round,Torro Flor M.T.,Kerber A.,72,6,822,4490,2014,1
Hard,2nd Round,Wozniak A.,Lisicki S.,241,15,231,2650,2014,1
Hard,2nd Round,Giorgi C.,Cirstea S.,79,27,753,1980,2014,1
Hard,2nd Round,Pennetta F.,Townsend T.,21,337,2260,125,2014,1
Hard,2nd Round,Stephens S.,Tomljanovic A.,18,68,2415,866,2014,1
Hard,3rd Round,Halep S.,Safarova L.,7,28,4435,1820,2014,1
Hard,3rd Round,Cornet A.,Suarez Navarro C.,23,16,2160,2635,2014,1
Hard,3rd Round,Wozniacki C.,Shvedova Y.,12,64,3185,880,2014,1
Hard,3rd Round,Dellacqua C.,Vinci R.,78,14,765,2940,2014,1
Hard,3rd Round,Davis L.,Lepchenko V.,66,51,875,1111,2014,1
Hard,3rd Round,Radwanska A.,Beck A.,3,48,5705,1175,2014,1
Hard,3rd Round,Jankovic J.,Rybarikova M.,8,36,4380,1385,2014,1
Hard,3rd Round,Li N.,Pliskova Ka.,2,67,6795,873,2014,1
Hard,3rd Round,Wozniak A.,Pavlyuchenkova A.,241,22,231,2180,2014,1
Hard,3rd Round,Pennetta F.,Stosur S.,21,17,2260,2605,2014,1
Hard,3rd Round,Giorgi C.,Sharapova M.,79,5,753,5206,2014,1
Hard,3rd Round,Kvitova P.,Kuznetsova S.,9,30,4365,1598,2014,1
Hard,3rd Round,Cibulkova D.,Makarova E.,11,24,3335,2065,2014,1
Hard,3rd Round,Stephens S.,Ivanovic A.,18,13,2415,3155,2014,1
Hard,4th Round,Halep S.,Bouchard E.,7,19,4435,2379,2014,1
Hard,4th Round,Radwanska A.,Cornet A.,3,23,5705,2160,2014,1
Hard,4th Round,Cibulkova D.,Kvitova P.,11,9,3335,4365,2014,1
Hard,4th Round,Stephens S.,Kleybanova A.,18,142,2415,454,2014,1
Hard,4th Round,Li N.,Wozniak A.,2,241,6795,231,2014,1
Hard,Quarterfinals,Halep S.,Dellacqua C.,7,78,4435,765,2014,1
Hard,Quarterfinals,Radwanska A.,Jankovic J.,3,8,5705,4380,2014,1
Hard,Quarterfinals,Li N.,Cibulkova D.,2,11,6795,3335,2014,1
Hard,Quarterfinals,Pennetta F.,Stephens S.,21,18,2260,2415,2014,1
Hard,Semifinals,Radwanska A.,Halep S.,3,7,5705,4435,2014,1
Hard,Semifinals,Pennetta F.,Li N.,21,2,2260,6795,2014,1
Hard,The Final,Pennetta F.,Radwanska A.,21,3,2260,5705,2014,1
Hard,1st Round,Svitolina E.,Mattek-Sands B.,42,51,1238,1104,2014,1
Hard,1st Round,Garcia C.,Wozniak A.,74,173,808,351,2014,1
Hard,1st Round,Nara K.,Beck A.,45,43,1217,1235,2014,1
Hard,1st Round,Shvedova Y.,Schiavone F.,59,46,970,1200,2014,1
Hard,1st Round,Oprandi R.,Jovanovski B.,114,40,564,1295,2014,1
Hard,1st Round,Dellacqua C.,Voegele S.,56,52,980,1085,2014,1
Hard,1st Round,Puig M.,Rybarikova M.,58,36,975,1370,2014,1
Hard,1st Round,Lepchenko V.,Wickmayer Y.,49,60,1171,952,2014,1
Hard,1st Round,Kleybanova A.,Melzer I.,112,1004,574,11,2014,1
Hard,1st Round,Schmiedlova A.,De Vroome I.,73,202,834,294,2014,1
Hard,1st Round,Peterson R.,Barthel M.,250,84,219,694,2014,1
Hard,1st Round,Peng S.,Pliskova Ka.,44,65,1225,918,2014,1
Hard,1st Round,Davis L.,Zhang S.,55,41,990,1243,2014,1
Hard,1st Round,King V.,Cabeza-Candela E.,72,106,852,604,2014,1
Hard,1st Round,Ormaechea P.,Piter K.,75,100,800,620,2014,1
Hard,1st Round,Bertens K.,Duval V.,147,136,443,465,2014,1
Hard,1st Round,Govortsova O.,Peer S.,98,88,627,688,2014,1
Hard,1st Round,Petrova N.,Radwanska U.,205,61,291,951,2014,1
Hard,1st Round,Razzano V.,Watson H.,81,121,717,525,2014,1
Hard,1st Round,Vandeweghe C.,Erakovic M.,104,68,605,902,2014,1
Hard,1st Round,Vekic D.,Date Krumm K.,94,93,640,651,2014,1
Hard,1st Round,Mchale C.,Zheng J.,57,54,975,994,2014,1
Hard,1st Round,Tomljanovic A.,Mladenovic K.,69,82,881,713,2014,1
Hard,1st Round,Zahlavova Strycova B.,Niculescu M.,64,70,943,880,2014,1
Hard,1st Round,Diyas Z.,Cadantu A.,105,62,604,950,2014,1
Hard,1st Round,Riske A.,Kichenok N.,48,102,1180,613,2014,1
Hard,1st Round,Keys M.,Kontaveit A.,38,196,1320,299,2014,1
Hard,2nd Round,Kerber A.,Peng S.,9,44,4050,1225,2014,1
Hard,2nd Round,Pironkova T.,Cirstea S.,47,26,1200,1910,2014,1
Hard,2nd Round,Makarova E.,Peterson R.,24,250,2125,219,2014,1
Hard,2nd Round,Vekic D.,Kuznetsova S.,94,30,640,1583,2014,1
Hard,2nd Round,Stosur S.,Bertens K.,20,147,2420,443,2014,1
Hard,2nd Round,Ivanovic A.,Davis L.,13,55,3140,990,2014,1
Hard,2nd Round,Garcia C.,Zakopalova K.,74,28,808,1615,2014,1
Hard,2nd Round,Safarova L.,King V.,27,72,1880,852,2014,1
Hard,2nd Round,Pennetta F.,Govortsova O.,12,98,3255,627,2014,1
Hard,2nd Round,Lisicki S.,Petrova N.,15,205,2660,291,2014,1
Hard,2nd Round,Kvitova P.,Ormaechea P.,8,75,4235,800,2014,1
Hard,2nd Round,Flipkens K.,Razzano V.,23,81,2215,717,2014,1
Hard,2nd Round,Errani S.,Mayr P.,10,80,3830,720,2014,1
Hard,2nd Round,Vandeweghe C.,Pavlyuchenkova A.,104,21,605,2240,2014,1
Hard,2nd Round,Williams S.,Shvedova Y.,1,59,12660,970,2014,1
Hard,2nd Round,Sharapova M.,Nara K.,7,45,4271,1217,2014,1
Hard,2nd Round,Li N.,Kleybanova A.,2,112,7185,574,2014,1
Hard,2nd Round,Cibulkova D.,Meusburger Y.,11,39,3470,1312,2014,1
Hard,2nd Round,Vesnina E.,Riske A.,35,48,1395,1180,2014,1
Hard,2nd Round,Zahlavova Strycova B.,Vinci R.,64,14,943,2925,2014,1
Hard,2nd Round,Tomljanovic A.,Muguruza G.,69,34,881,1403,2014,1
Hard,2nd Round,Cornet A.,Petkovic A.,22,37,2230,1340,2014,1
Hard,2nd Round,Svitolina E.,Bouchard E.,42,19,1238,2485,2014,1
Hard,2nd Round,Lepchenko V.,Jankovic J.,49,6,1171,4590,2014,1
Hard,2nd Round,Kanepi K.,Mchale C.,25,57,2045,975,2014,1
Hard,2nd Round,Dellacqua C.,Cepelova J.,56,76,980,794,2014,1
Hard,2nd Round,Keys M.,Hantuchova D.,38,33,1320,1442,2014,1
Hard,2nd Round,Radwanska A.,Oprandi R.,3,114,6215,564,2014,1
Hard,2nd Round,Suarez Navarro C.,Scheepers C.,17,78,2620,755,2014,1
Hard,2nd Round,Stephens S.,Diyas Z.,16,105,2625,604,2014,1
Hard,2nd Round,Wozniacki C.,Puig M.,18,58,2605,975,2014,1
Hard,2nd Round,Williams V.,Schmiedlova A.,31,73,1577,834,2014,1
Hard,3rd Round,Makarova E.,Errani S.,24,10,2125,3830,2014,1
Hard,3rd Round,Ivanovic A.,Pennetta F.,13,12,3140,3255,2014,1
Hard,3rd Round,Kerber A.,Pironkova T.,9,47,4050,1200,2014,1
Hard,3rd Round,Kvitova P.,Vekic D.,8,94,4235,640,2014,1
Hard,3rd Round,Williams S.,Garcia C.,1,74,12660,808,2014,1
Hard,3rd Round,Flipkens K.,Lisicki S.,23,15,2215,2660,2014,1
Hard,3rd Round,Sharapova M.,Safarova L.,7,27,4271,1880,2014,1
Hard,3rd Round,Li N.,Keys M.,2,38,7185,1320,2014,1
Hard,3rd Round,Svitolina E.,Zahlavova Strycova B.,42,64,1238,943,2014,1
Hard,3rd Round,Suarez Navarro C.,Kanepi K.,17,25,2620,2045,2014,1
Hard,3rd Round,Radwanska A.,Vesnina E.,3,35,6215,1395,2014,1
Hard,3rd Round,Cibulkova D.,Cornet A.,11,22,3470,2230,2014,1
Hard,3rd Round,Williams V.,Dellacqua C.,31,56,1577,980,2014,1
Hard,3rd Round,Lepchenko V.,Tomljanovic A.,49,69,1171,881,2014,1
Hard,3rd Round,Wozniacki C.,Stephens S.,18,16,2605,2625,2014,1
Hard,4th Round,Kerber A.,Makarova E.,9,24,4050,2125,2014,1
Hard,4th Round,Sharapova M.,Flipkens K.,7,23,4271,2215,2014,1
Hard,4th Round,Williams S.,Vandeweghe C.,1,104,12660,605,2014,1
Hard,4th Round,Kvitova P.,Ivanovic A.,8,13,4235,3140,2014,1
Hard,4th Round,Radwanska A.,Svitolina E.,3,42,6215,1238,2014,1
Hard,4th Round,Wozniacki C.,Lepchenko V.,18,49,2605,1171,2014,1
Hard,4th Round,Cibulkova D.,Williams V.,11,31,3470,1577,2014,1
Hard,Quarterfinals,Sharapova M.,Kvitova P.,7,8,4271,4235,2014,1
Hard,Quarterfinals,Williams S.,Kerber A.,1,9,12660,4050,2014,1
Hard,Quarterfinals,Cibulkova D.,Radwanska A.,11,3,3470,6215,2014,1
Hard,Quarterfinals,Li N.,Wozniacki C.,2,18,7185,2605,2014,1
Hard,Semifinals,Williams S.,Sharapova M.,1,7,12660,4271,2014,1
Hard,Semifinals,Li N.,Cibulkova D.,2,11,7185,3470,2014,1
Hard,The Final,Williams S.,Li N.,1,2,12660,7185,2014,1
Clay,1st Round,Davis L.,Pfizenmaier D.,62,81,945,746,2014,1
Clay,1st Round,Scheepers C.,Riske A.,77,48,785,1185,2014,1
Clay,1st Round,Pereira T.,Mayr P.,99,80,630,751,2014,1
Clay,1st Round,Razzano V.,Goerges J.,79,89,781,686,2014,1
Clay,1st Round,Shvedova Y.,Zheng S.,55,147,1000,437,2014,1
Clay,1st Round,Keys M.,Lucic M.,36,94,1335,647,2014,1
Clay,1st Round,Cetkovska P.,Lepchenko V.,83,46,725,1211,2014,1
Clay,1st Round,Tomljanovic A.,Voegele S.,75,53,806,1015,2014,1
Clay,1st Round,Bertens K.,Ormaechea P.,135,74,472,834,2014,1
Clay,1st Round,Bencic B.,Kirilenko M.,140,29,458,1516,2014,1
Clay,1st Round,Kudryavtseva A.,Mchale C.,117,58,537,960,2014,1
Clay,1st Round,Cepelova J.,Oudin M.,78,132,781,480,2014,1
Clay,1st Round,Svitolina E.,Gajdosova J.,35,334,1338,129,2014,1
Clay,1st Round,Min G.,Larcherde Brito M.,159,124,376,505,2014,1
Clay,1st Round,Hantuchova D.,Rogers S.,32,109,1402,577,2014,1
Clay,1st Round,King V.,Glushko J.,72,93,867,653,2014,1
Clay,1st Round,Zhang S.,Hsieh S.W.,45,122,1223,519,2014,1
Clay,1st Round,Vesnina E.,Schmiedlova A.,34,66,1380,909,2014,1
Clay,1st Round,Williams V.,Zahlavova Strycova B.,28,56,1617,990,2014,1
Clay,1st Round,Petkovic A.,Tsurenko L.,40,167,1295,361,2014,1
Clay,1st Round,Dominguez Lino L.,Medina Garrigues A.,76,111,801,563,2014,1
Clay,1st Round,Peng S.,Garcia C.,47,71,1210,872,2014,1
Clay,1st Round,Erakovic M.,Petrova N.,61,234,954,246,2014,1
Clay,2nd Round,Stosur S.,Shvedova Y.,19,55,2485,1000,2014,1
Clay,2nd Round,Pereira T.,Cirstea S.,99,27,630,1780,2014,1
Clay,2nd Round,Bouchard E.,Kudryavtseva A.,20,117,2445,537,2014,1
Clay,2nd Round,Safarova L.,Razzano V.,26,79,1940,781,2014,1
Clay,2nd Round,Cepelova J.,Williams S.,78,1,781,12660,2014,1
Clay,2nd Round,Vesnina E.,Cetkovska P.,34,83,1380,725,2014,1
Clay,2nd Round,Hantuchova D.,Min G.,32,159,1402,376,2014,1
Clay,2nd Round,Lisicki S.,King V.,15,72,2720,867,2014,1
Clay,2nd Round,Bencic B.,Erakovic M.,140,61,458,954,2014,1
Clay,2nd Round,Peng S.,Keys M.,47,36,1210,1335,2014,1
Clay,2nd Round,Errani S.,Bertens K.,11,135,3645,472,2014,1
Clay,2nd Round,Petkovic A.,Dominguez Lino L.,40,76,1295,801,2014,1
Clay,2nd Round,Williams V.,Scheepers C.,28,77,1617,785,2014,1
Clay,2nd Round,Tomljanovic A.,Zhang S.,75,45,806,1223,2014,1
Clay,2nd Round,Jankovic J.,Davis L.,8,62,4150,945,2014,1
Clay,3rd Round,Errani S.,Peng S.,11,47,3645,1210,2014,1
Clay,3rd Round,Hantuchova D.,Pereira T.,32,99,1402,630,2014,1
Clay,3rd Round,Bouchard E.,Williams V.,20,28,2445,1617,2014,1
Clay,3rd Round,Bencic B.,Svitolina E.,140,35,458,1338,2014,1
Clay,3rd Round,Petkovic A.,Lisicki S.,40,15,1295,2720,2014,1
Clay,3rd Round,Jankovic J.,Tomljanovic A.,8,75,4150,806,2014,1
Clay,3rd Round,Safarova L.,Stosur S.,26,19,1940,2485,2014,1
Clay,Quarterfinals,Bouchard E.,Jankovic J.,20,8,2445,4150,2014,1
Clay,Quarterfinals,Petkovic A.,Safarova L.,40,26,1295,1940,2014,1
Clay,Quarterfinals,Bencic B.,Errani S.,140,11,458,3645,2014,1
Clay,Quarterfinals,Cepelova J.,Hantuchova D.,78,32,781,1402,2014,1
Clay,Semifinals,Petkovic A.,Bouchard E.,40,20,1295,2445,2014,1
Clay,Semifinals,Cepelova J.,Bencic B.,78,140,781,458,2014,1
Clay,The Final,Petkovic A.,Cepelova J.,40,78,1295,781,2014,1
Hard,1st Round,Gibbs N.,Hlavackova A.,182,112,333,559,2014,1
Hard,1st Round,Jaksic J.,Knapp K.,137,50,468,1144,2014,1
Hard,1st Round,Mladenovic K.,Konta J.,90,114,673,554,2014,1
Hard,1st Round,Pliskova Ka.,Peer S.,73,88,848,688,2014,1
Hard,1st Round,Kiick A.,Majeric T.,160,130,373,488,2014,1
Hard,1st Round,Morita A.,Niculescu M.,105,69,608,885,2014,1
Hard,1st Round,Date Krumm K.,Pennetta F.,98,12,631,3270,2014,1
Hard,1st Round,Vekic D.,Muguruza G.,92,41,655,1273,2014,1
Hard,1st Round,Kumkhum L.,Jakupovic D.,113,262,554,198,2014,1
Hard,1st Round,Rybarikova M.,Govortsova O.,38,96,1300,642,2014,1
Hard,1st Round,Puig M.,Puchkova O.,54,54,1005,1005,2014,1
Hard,1st Round,Boserup J.,Flipkens K.,302,25,153,2085,2014,1
Hard,1st Round,Wozniacki C.,Vandeweghe C.,14,82,2740,735,2014,1
Hard,2nd Round,Jaksic J.,Kumkhum L.,137,113,468,554,2014,1
Hard,2nd Round,Pliskova Ka.,Vekic D.,73,92,848,655,2014,1
